test loss,test acc,exec time
0.13709715008735657, 0.8769230842590332, 00:03:32
0.13941283524036407, 0.8737400770187378, 00:03:34
0.12366607785224915, 0.8880636692047119, 00:03:41
0.15471355617046356, 0.8578249216079712, 00:03:40
0.14567962288856506, 0.8625994920730591, 00:03:46
0.1372677981853485, 0.8854111433029175, 00:03:53
0.13679474592208862, 0.8806366324424744, 00:03:24
0.13660775125026703, 0.8705570101737976, 00:03:28
0.14715363085269928, 0.8668435215950012, 00:03:54
0.13468806445598602, 0.8705570101737976, 00:03:43
