test loss,test acc,exec time
0.5715961456298828, 0.09705882519483566," 00:51:01
"
0.5708476901054382, 0.1008235290646553," 00:53:02
"
0.44555363059043884, 0.10294117778539658," 00:50:01
"
0.45111027359962463, 0.10100000351667404," 00:52:17
"
0.9389320015907288, 0.09652940928936005," 00:55:42
"
0.3255329132080078, 0.10152941197156906," 00:51:48
"
0.5740740895271301, 0.09952941536903381," 00:50:59
"
0.8080134391784668, 0.0998823493719101," 02:12:42
"
0.16221556067466736, 0.8956470489501953," 02:15:52
"
0.689880907535553, 0.09835293889045715," 02:12:03
"
