test loss,test acc,exec time
1.0034456253051758, 0.10194117575883865," 00:48:37
"
1.00225031375885, 0.09958823770284653," 02:36:53
"
1.0025317668914795, 0.09941176325082779," 02:37:39
"
1.0013911724090576, 0.10023529082536697," 02:36:32
"
1.0024150609970093, 0.09888235479593277," 02:34:33
"
1.002419352531433, 0.09958823770284653," 02:34:35
"
1.0029109716415405, 0.10311764478683472," 02:34:23
"
1.0025839805603027, 0.09970588237047195," 02:36:18
"
1.0023990869522095, 0.10235293954610825," 02:36:35
"
1.0026822090148926, 0.10176470875740051," 02:36:49
"
