test loss,test acc,exec time
0.9400520324707031, 0.05761176347732544," 07:32:13
"
0.7794625759124756, 0.17954117059707642," 07:32:36
"
0.2926894426345825, 0.6965059041976929," 07:10:50
"
0.7063329815864563, 0.21935294568538666," 07:12:30
"
0.5241113305091858, 0.45643529295921326," 07:23:07
"
0.5227652192115784, 0.44762352108955383," 07:21:50
"
0.7796594500541687, 0.13001176714897156," 07:18:55
"
0.6982029676437378, 0.19723530113697052," 07:20:50
"
0.8686518669128418, 0.04055294021964073," 07:17:36
"
0.69524747133255, 0.19811764359474182," 07:19:22
"
