test loss,test acc,exec time
0.14665302634239197, 0.7407932281494141," 00:01:03
"
0.4010186195373535, 0.4589235186576843," 00:00:53
"
0.19028356671333313, 0.5169971585273743," 00:00:59
"
0.12389510124921799, 0.723796010017395," 00:01:03
"
0.15642309188842773, 0.6699716448783875," 00:00:57
"
1.2298227548599243, 0.5864022374153137," 00:00:57
"
0.12868615984916687, 0.7450425028800964," 00:00:53
"
0.17669476568698883, 0.856940507888794," 00:00:49
"
0.1692223846912384, 0.6572238206863403," 00:00:49
"
0.2324618399143219, 0.5127478837966919," 00:00:49
"
