test loss,test acc,exec time
0.7119051218032837, 0.3025294244289398," 00:47:57
"
0.9000013470649719, 0.10182353109121323," 00:51:07
"
0.7152224183082581, 0.3045293986797333," 00:53:00
"
0.7723859548568726, 0.09847059100866318," 00:54:06
"
0.2301490753889084, 0.794176459312439," 00:48:48
"
0.9000034928321838, 0.10223529487848282," 00:55:58
"
0.8616220355033875, 0.09752941131591797," 00:47:24
"
0.8515385985374451, 0.09888235479593277," 02:12:31
"
0.8891437649726868, 0.09852941334247589," 02:15:32
"
0.801362931728363, 0.0998823493719101," 02:12:11
"
