test loss,test acc,exec time
0.2937794327735901, 0.7628647089004517," 00:03:29
"
0.27895647287368774, 0.7755967974662781," 00:03:18
"
0.3098071813583374, 0.7840848565101624," 00:03:28
"
0.3024872839450836, 0.7888594269752502," 00:03:29
"
0.24774788320064545, 0.8031830191612244," 00:03:27
"
0.28613144159317017, 0.8366047739982605," 00:03:09
"
0.2594742178916931, 0.8037135004997253," 00:03:19
"
0.28500279784202576, 0.780371367931366," 00:03:18
"
0.2554170787334442, 0.7920424342155457," 00:03:23
"
0.27860647439956665, 0.770822286605835," 00:03:44
"
