test loss,test acc,exec time
0.9000011086463928, 0.09852941334247589," 01:24:04
"
0.9000011682510376, 0.09964706003665924," 01:24:13
"
0.9000011086463928, 0.09923529624938965," 01:24:21
"
0.9000011086463928, 0.09852941334247589," 01:22:43
"
0.9000011086463928, 0.09711764752864838," 01:23:48
"
0.9000011086463928, 0.0985882356762886," 01:22:53
"
0.9000011086463928, 0.10188235342502594," 01:25:28
"
0.9000012278556824, 0.0989999994635582," 01:25:08
"
0.9000012278556824, 0.09617646783590317," 01:24:55
"
0.9000011086463928, 0.10000000149011612," 01:20:34
"
