test loss,test acc,exec time
0.001495590666308999, 0.9978823661804199," 02:35:55
"
0.001665899297222495, 0.9967647194862366," 02:36:11
"
0.0017079393146559596, 0.9968823790550232," 02:36:17
"
0.0014758921461179852, 0.9965294003486633," 02:36:39
"
0.0017583515727892518, 0.9967647194862366," 02:36:49
"
0.0015710975276306272, 0.9974117875099182," 02:36:46
"
0.0014998679980635643, 0.996999979019165," 02:37:14
"
0.002332796575501561, 0.9962353110313416," 02:37:13
"
0.0015852667856961489, 0.99647057056427," 02:37:17
"
0.002185375429689884, 0.9958235025405884," 02:37:38
"
