test loss,test acc,exec time
0.41326168179512024, 0.0981176495552063, 00:48:22
0.4132617712020874, 0.10417646914720535, 01:20:22
0.41326168179512024, 0.09929411858320236, 01:20:18
0.41326168179512024, 0.09852941334247589, 01:20:19
0.41326168179512024, 0.09882353246212006, 01:21:01
0.41326168179512024, 0.09923529624938965, 01:20:41
0.4132617115974426, 0.100352942943573, 01:21:07
0.4132617115974426, 0.10176470875740051, 01:19:09
0.4132617115974426, 0.1021764725446701, 01:19:04
0.41326168179512024, 0.10141176730394363, 01:19:23
