test loss, test acc, exec time: [nan, 0.09976470470428467, '00:21:35']
test loss, test acc, exec time: [nan, 0.10194117575883865, '00:20:40']
test loss, test acc, exec time: [0.26577410101890564, 0.346294105052948, '00:19:45']
test loss, test acc, exec time: [0.32072708010673523, 0.19382353127002716, '00:19:51']
test loss, test acc, exec time: [0.3251297175884247, 0.10470588505268097, '00:19:00']
test loss, test acc, exec time: [nan, 0.1017058789730072, '00:18:37']
test loss, test acc, exec time: [nan, 0.1017058789730072, '00:18:27']
test loss, test acc, exec time: [nan, 0.09935294091701508, '00:18:10']
test loss, test acc, exec time: [nan, 0.10182353109121323, '00:19:23']
test loss, test acc, exec time: [nan, 0.09835293889045715, '00:19:53']
test loss, test acc, exec time: [nan, 0.10094117373228073, '00:19:25']
test loss, test acc, exec time: [nan, 0.09888235479593277, '00:06:36']
test loss, test acc, exec time: [nan, 0.10188235342502594, '00:13:51']
test loss, test acc, exec time: [nan, 0.10199999809265137, '00:08:54']
test loss, test acc, exec time: [nan, 0.103058822453022, '00:03:57']
test loss, test acc, exec time: [nan, 0.0981176495552063, '00:03:55']
test loss, test acc, exec time: [nan, 0.10335294157266617, '00:07:45']
test loss, test acc, exec time: [0.3223346769809723, 0.19482353329658508, '00:20:37']
test loss, test acc, exec time: [nan, 0.0985882356762886, '00:05:15']
test loss, test acc, exec time: [nan, 0.09705882519483566, '00:04:12']
test loss, test acc, exec time: [nan, 0.09982352703809738, '00:20:03']
